일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2023/03/31,35350,250,0.71,34750,35450,34550,1636843,57535737200,17985545119150,508784869
2023/03/30,35100,-1100,-3.04,35950,36000,34950,1547328,54529271750,17858348901900,508784869
2023/03/29,36200,250,0.7,36000,36250,35750,1045362,37695048450,18418012257800,508784869
2023/03/28,35950,1100,3.16,35800,36150,35350,1523706,54726530100,18290816040550,508784869
2023/03/27,34850,300,0.87,34650,35050,34450,1092755,38004487500,17731152684650,508784869
2023/03/24,34550,-1200,-3.36,35250,35250,34550,1856734,64526317350,17578517223950,508784869
2023/03/23,35750,300,0.85,35050,35950,35000,1471917,52534025250,18189059066750,508784869
2023/03/22,35450,500,1.43,35700,35850,35250,1548154,54996463250,18036423606050,508784869
2023/03/21,34950,250,0.72,34600,35300,34500,1645690,57405151900,17782031171550,508784869
2023/03/20,34700,150,0.43,34150,35150,33850,1474283,51117839900,17654834954300,508784869
2023/03/17,34550,100,0.29,34650,35050,34300,2886686,99844202300,17578517223950,508784869
2023/03/16,34450,-1000,-2.82,35000,35150,34350,2049117,71109469000,17527638737050,508784869
2023/03/15,35450,350,1.0,35550,36050,35100,1361596,48464445950,18036423606050,508784869
2023/03/14,35100,-950,-2.64,35450,35900,35000,1581214,55815226650,17858348901900,508784869
2023/03/13,36050,250,0.7,35700,36150,35100,1243036,44395006400,18341694527450,508784869
2023/03/10,35800,-600,-1.65,36000,36050,35400,1933663,69243859000,18214498310200,508784869
2023/03/09,36400,-200,-0.55,36600,37200,36400,2498303,91644363250,18519769231600,508784869
2023/03/08,36600,-200,-0.54,37100,37600,36550,1721848,63451016850,18621526205400,508784869
2023/03/07,36800,-250,-0.67,36900,37200,36500,1493635,55170586450,18723283179200,508784869
2023/03/06,37050,0,0.0,37150,37400,36600,1613174,59781479300,18850479396450,508784869
2023/03/03,37050,-650,-1.72,37700,38050,37050,1495245,55828674850,18850479396450,508784869
2023/03/02,37700,-1150,-2.96,38500,38850,37600,2032494,77124120050,19181189561300,508784869
2023/02/28,38850,400,1.04,38400,39000,38400,1507797,58473697200,19766292160650,508784869
2023/02/27,38450,-300,-0.77,38650,39050,38200,1084391,41744035479,19562778213050,508784869
2023/02/24,38750,100,0.26,38400,39250,38350,1357069,52672476838,19715413673750,508784869
2023/02/23,38650,350,0.91,38550,39200,38350,1176055,45608115000,19664535186850,508784869
2023/02/22,38300,-750,-1.92,38950,39200,38300,1422983,54837769850,19486460482700,508784869
2023/02/21,39050,250,0.64,38800,39400,38600,1091989,42689947194,19868049134450,508784869
2023/02/20,38800,450,1.17,38450,38950,38050,790817,30557904050,19740852917200,508784869
2023/02/17,38350,450,1.19,37900,38950,37750,1499760,57773243300,19511899726150,508784869
2023/02/16,37900,-150,-0.39,38150,38300,37450,1633018,61732407750,19282946535100,508784869
2023/02/15,38050,-1400,-3.55,39300,39350,37850,2578534,98883920450,19359264265450,508784869
2023/02/14,39450,-1350,-3.31,41000,41200,39400,2034580,81402440000,20071563082050,508784869
2023/02/13,40800,-300,-0.73,41150,41650,40650,1443688,59236924000,20758422655200,508784869
2023/02/10,41100,1100,2.75,40300,41150,40150,1465602,59877041750,20911058115900,508784869
2023/02/09,40000,-1550,-3.73,41200,41950,39850,2265859,91461094200,20351394760000,508784869
2023/02/08,41550,750,1.84,41250,42750,41050,1964414,82091622300,21140011306950,508784869
2023/02/07,40800,-150,-0.37,40700,41250,40350,1339208,54599668700,20758422655200,508784869
2023/02/06,40950,-700,-1.68,40750,41450,40450,1572060,64524266900,20834740385550,508784869
2023/02/03,41650,400,0.97,41300,42300,40900,1342368,56016641400,21190889793850,508784869
2023/02/02,41250,-1200,-2.83,42150,42200,41100,1722535,71456227000,20987375846250,508784869
2023/02/01,42450,900,2.17,41600,42450,41600,1630068,68662223496,21597917689050,508784869
2023/01/31,41550,-1700,-3.93,42850,43250,41250,2588590,108855191850,21140011306950,508784869
2023/01/30,43250,-1500,-3.35,44250,44300,43150,1831802,79851033750,22004945584250,508784869
2023/01/27,44750,-150,-0.33,44150,44750,44000,1940802,86190436500,22768122887750,508784869
2023/01/26,44900,850,1.93,44050,44900,43750,2324170,103291308738,22844440618100,508784869
2023/01/25,44050,750,1.73,44000,44150,43450,1404743,61688408900,22411973479450,508784869
2023/01/20,43300,850,2.0,42700,43400,42450,1382953,59511296650,22030384827700,508784869
2023/01/19,42450,-250,-0.59,42550,42700,42200,1198094,50832132950,21597917689050,508784869
2023/01/18,42700,-600,-1.39,43150,43150,42150,2108358,89672540154,21725113906300,508784869
2023/01/17,43300,-500,-1.14,43500,43900,43250,2079236,90657038800,22030384827700,508784869
2023/01/16,43800,2750,6.7,41600,43900,41400,3988771,172618564600,22284777262200,508784869
2023/01/13,41050,1000,2.5,40050,41350,39500,1631414,66408190800,20885618872450,508784869
2023/01/12,40050,50,0.13,40100,40400,39850,1231244,49404620700,20376834003450,508784869
2023/01/11,40000,-900,-2.2,40900,40900,39600,1389565,55646725950,20351394760000,508784869
2023/01/10,40900,550,1.36,40150,41000,39700,1940122,78610700090,20809301142100,508784869
2023/01/09,40350,-250,-0.62,41000,41050,39700,1983917,80239268450,20529469464150,508784869
2023/01/06,40600,1150,2.92,39800,40800,39100,2806312,113003142000,20656665681400,508784869
2023/01/05,39450,3050,8.38,37000,39700,37000,3871736,149812429000,20071563082050,508784869
2023/01/04,36400,1400,4.0,34900,36450,34850,1087924,39125063350,18519769231600,508784869
2023/01/03,35000,700,2.04,34700,35250,34150,863125,29929372400,17807470415000,508784869
2023/01/02,34300,-900,-2.56,35500,35550,34300,660649,22946827050,17451321006700,508784869
2022/12/29,35200,-700,-1.95,35500,35900,35200,1032343,36599415200,17909227388800,508784869
2022/12/28,35900,-1700,-4.52,36700,36700,35750,1262904,45443749950,18265376797100,508784869
2022/12/27,37600,400,1.08,37500,37750,37150,1464084,54987587750,19130311074400,508784869
2022/12/26,37200,-350,-0.93,37550,37650,37150,665781,24865726950,18926797126800,508784869
2022/12/23,37550,-350,-0.92,37900,38100,37450,628655,23679416200,19104871830950,508784869
2022/12/22,37900,-50,-0.13,37850,37900,37350,932697,35164725800,19282946535100,508784869
2022/12/21,37950,150,0.4,38100,38250,37750,538059,20431104000,19308385778550,508784869
2022/12/20,37800,300,0.8,37700,38100,37550,579403,21956651250,19232068048200,508784869
2022/12/19,37500,50,0.13,37300,37900,37300,767843,28828789550,19079432587500,508784869
2022/12/16,37450,-250,-0.66,37300,37600,37200,881055,32973929525,19053993344050,508784869
2022/12/15,37700,-350,-0.92,37850,38000,37400,694546,26218563200,19181189561300,508784869
2022/12/14,38050,-300,-0.78,38600,38600,37850,980637,37379111650,19359264265450,508784869
2022/12/13,38350,-150,-0.39,38450,38650,37950,987143,37937909350,19511899726150,508784869
2022/12/12,38500,500,1.32,38000,38750,37850,994927,38235739800,19588217456500,508784869
2022/12/09,38000,600,1.6,37700,38650,37600,2078940,79416589950,19333825022000,508784869
2022/12/08,37400,150,0.4,37450,37750,37000,2489635,93110509600,19028554100600,508784869
2022/12/07,37250,-650,-1.72,37900,37900,37200,1102976,41391853200,18952236370250,508784869
2022/12/06,37900,-300,-0.79,38100,38500,37850,1030282,39246746250,19440203564900,512934131
2022/12/05,38200,100,0.26,37900,38350,37600,940467,35854324600,19594083804200,512934131
2022/12/02,38100,-250,-0.65,37950,38350,37750,1483486,56600751875,19542790391100,512934131
2022/12/01,38350,250,0.66,38300,38500,38000,1095794,41964806100,19671023923850,512934131
2022/11/30,38100,750,2.01,37350,38100,37100,1933239,73272963050,19542790391100,512934131
2022/11/29,37350,1050,2.89,36450,37500,36200,966400,35861165050,19158089792850,512934131
2022/11/28,36300,-250,-0.68,36450,36550,36050,646740,23474661450,18619508955300,512934131
2022/11/25,36550,-500,-1.35,37200,37300,36500,719528,26414574700,18747742488050,512934131
2022/11/24,37050,650,1.79,36400,37050,36350,844448,31139873100,19004209553550,512934131
2022/11/23,36400,-50,-0.14,36450,36600,36050,843129,30625490300,18670802368400,512934131
2022/11/22,36450,-50,-0.14,36200,36550,36150,553472,20105927650,18696449074950,512934131
2022/11/21,36500,200,0.55,36350,36650,36100,481017,17515801750,18722095781500,512934131
2022/11/18,36300,450,1.26,35900,36650,35550,1006998,36506284800,18619508955300,512934131
2022/11/17,35850,-800,-2.18,36800,36800,35850,990634,35860387650,18388688596350,512934131
2022/11/16,36650,-150,-0.41,36700,37000,36200,1220113,44575972700,18799035901150,512934131
2022/11/15,36800,-450,-1.21,37450,37450,36550,900979,33212442200,18875976020800,512934131
2022/11/14,37250,50,0.13,37100,37500,37000,1085388,40385001950,19106796379750,512934131
2022/11/11,37200,-350,-0.93,38050,38200,37100,1577911,59182884000,19081149673200,512934131
2022/11/10,37550,150,0.4,37000,37550,36950,1606428,60102897540,19260676619050,512934131
2022/11/09,37400,850,2.33,36900,37600,36600,1671055,62224549250,19183736499400,512934131
2022/11/08,36550,-50,-0.14,36950,37000,36050,1105671,40344050300,18747742488050,512934131
2022/11/07,36600,850,2.38,36300,36600,35800,1114681,40464655550,18773389194600,512934131
2022/11/04,35750,200,0.56,35550,36000,35350,1173946,41850444100,18337395183250,512934131
2022/11/03,35550,-450,-1.25,35400,35800,34750,1708995,60221025700,18234808357050,512934131
2022/11/02,36000,-450,-1.23,36050,36250,35800,1462432,52631552800,18465628716000,512934131
2022/11/01,36450,150,0.41,36700,37100,36300,961430,35217233550,18696449074950,512934131
2022/10/31,36300,-300,-0.82,36850,37050,36100,1287062,46769425900,18619508955300,512934131
2022/10/28,36600,650,1.81,36000,36650,35700,1227753,44746600750,18773389194600,512934131
2022/10/27,35950,700,1.99,35600,36000,35450,1176758,42125203900,18439982009450,512934131
2022/10/26,35250,-650,-1.81,35800,36200,35000,1582430,56314825550,18080928117750,512934131
2022/10/25,35900,200,0.56,35900,36300,35500,1254987,45230371791,18414335302900,512934131
2022/10/24,35700,-650,-1.79,36300,36700,35400,1346347,48428960100,18311748476700,512934131
2022/10/21,36350,-200,-0.55,36250,36600,35700,1474389,53437355400,18645155661850,512934131
2022/10/20,36550,-500,-1.35,36900,36950,36300,1691794,61829600800,18747742488050,512934131
2022/10/19,37050,300,0.82,37050,37650,36950,1229432,45840355200,19004209553550,512934131
2022/10/18,36750,550,1.52,36800,36950,36300,972695,35722791750,18850329314250,512934131
2022/10/17,36200,500,1.4,35900,36450,35800,1235983,44768519050,18568215542200,512934131
2022/10/14,35700,800,2.29,35450,36250,35400,1159668,41620245300,18311748476700,512934131
2022/10/13,34900,-50,-0.14,34800,35500,34750,1458407,51117095300,17901401171900,512934131
2022/10/12,34950,300,0.87,34450,35100,34350,961871,33539159550,17927047878450,512934131
2022/10/11,34650,-800,-2.26,35100,35350,34350,1039952,36188688750,17773167639150,512934131
2022/10/07,35450,750,2.16,34450,35650,34400,1326992,46769572500,18183514943950,512934131
2022/10/06,34700,-200,-0.57,34900,35100,34600,808942,28141450850,17798814345700,512934131
2022/10/05,34900,400,1.16,34900,35350,34500,1503501,52413643800,17901401171900,512934131
2022/10/04,34500,1000,2.99,33800,34850,33700,1243250,42866551750,17696227519500,512934131
2022/09/30,33500,-800,-2.33,34600,34700,33500,1565312,52879709500,17183293388500,512934131
2022/09/29,34300,50,0.15,34250,35100,34200,1264930,43645099650,17593640693300,512934131
2022/09/28,34250,-250,-0.72,34200,34450,33100,1485322,50387426850,17567993986750,512934131
2022/09/27,34500,-850,-2.4,35650,35850,34100,1746434,60528013600,17696227519500,512934131
2022/09/26,35350,-1600,-4.33,36750,36800,35250,1722086,61287495550,18132221530850,512934131
2022/09/23,36950,900,2.5,36300,36950,35900,1306358,47909652900,18952916140450,512934131
2022/09/22,36050,-100,-0.28,36000,36100,35500,1021262,36593784600,18491275422550,512934131
2022/09/21,36150,-400,-1.09,36200,36700,36050,858614,31171352650,18542568835650,512934131
2022/09/20,36550,450,1.25,36150,36700,36100,1504218,54849708120,18747742488050,512934131
2022/09/19,36100,200,0.56,35950,36150,35750,850578,30610463950,18516922129100,512934131
2022/09/16,35900,100,0.28,35550,35950,35400,1193852,42696454200,18414335302900,512934131
2022/09/15,35800,400,1.13,35400,36200,35200,891670,31948268900,18363041889800,512934131
2022/09/14,35400,-600,-1.67,35050,35800,35050,851551,30193228350,18157868237400,512934131
2022/09/13,36000,950,2.71,35300,36100,35300,1650675,59078533500,18465628716000,512934131
2022/09/08,35050,800,2.34,34700,35050,34250,1569347,54580876950,17978341291550,512934131
2022/09/07,34250,-400,-1.15,34350,34450,33800,1356817,46276742600,17567993986750,512934131
2022/09/06,34650,-100,-0.29,34800,34950,34400,644104,22318164400,17773167639150,512934131
2022/09/05,34750,150,0.43,34800,35250,34550,838630,29196286500,17824461052250,512934131
2022/09/02,34600,-300,-0.86,34950,35050,34400,1127496,39080759750,17747520932600,512934131
2022/09/01,34900,-1700,-4.64,35900,36400,34900,1620842,57103358768,17901401171900,512934131
2022/08/31,36600,750,2.09,35400,36600,35200,1964776,71390775850,18773389194600,512934131
2022/08/30,35850,350,0.99,35700,36050,35400,603005,21616577000,18388688596350,512934131
2022/08/29,35500,-850,-2.34,35800,35900,35300,680488,24124786600,18209161650500,512934131
2022/08/26,36350,-100,-0.27,36450,36600,36150,826015,30031221750,18645155661850,512934131
2022/08/25,36450,350,0.97,36200,36650,36100,946515,34419026600,18696449074950,512934131
2022/08/24,36100,800,2.27,35500,36250,35350,1166890,42029660150,18516922129100,512934131
2022/08/23,35300,-150,-0.42,35150,35450,35100,1069037,37673196975,18106574824300,512934131
2022/08/22,35450,-250,-0.7,35500,35550,34800,908503,32071718650,18183514943950,512934131
2022/08/19,35700,200,0.56,35550,35800,35350,751550,26728082950,18311748476700,512934131
2022/08/18,35500,-550,-1.53,35800,36050,35500,894130,31888438125,18209161650500,512934131
2022/08/17,36050,300,0.84,35900,36300,35850,841880,30354038900,18491275422550,512934131
2022/08/16,35750,-350,-0.97,36450,36500,35650,1171074,42055197200,18337395183250,512934131
2022/08/12,36100,-200,-0.55,36400,36850,36000,1182064,42869288800,18516922129100,512934131
2022/08/11,36300,500,1.4,36150,36350,35900,2699201,97792752050,18619508955300,512934131
2022/08/10,35800,-350,-0.97,35850,36150,35300,1391996,49639289350,18363041889800,512934131
2022/08/09,36150,200,0.56,36050,36350,35900,941358,34014757300,18542568835650,512934131
2022/08/08,35950,100,0.28,35600,35950,35400,1891553,67734371975,18439982009450,512934131
2022/08/05,35850,400,1.13,35600,36300,35450,1255780,45164712050,18388688596350,512934131
2022/08/04,35450,200,0.57,35250,35450,35100,803106,28363790150,18183514943950,512934131
2022/08/03,35250,100,0.28,35000,35250,34950,644795,22672023600,18080928117750,512934131
2022/08/02,35150,100,0.29,35300,35400,34900,932751,32764668250,18029634704650,512934131
2022/08/01,35050,-650,-1.82,35700,35750,34850,1387853,48770665700,17978341291550,512934131
2022/07/29,35700,0,0.0,36100,36150,35650,1178067,42152606600,18311748476700,512934131
2022/07/28,35700,50,0.14,35550,36150,35400,922485,32911168100,18311748476700,512934131
2022/07/27,35650,-100,-0.28,35300,35900,35250,969971,34556968300,18286101770150,512934131
2022/07/26,35750,-250,-0.69,35800,36000,35600,1000911,35787124700,18337395183250,512934131
2022/07/25,36000,350,0.98,35750,36600,35600,1708877,61685290650,18465628716000,512934131
2022/07/22,35650,-200,-0.56,35150,35800,35100,1188819,42187247750,18286101770150,512934131
2022/07/21,35850,300,0.84,35100,36000,34800,1127718,40154455450,18388688596350,512934131
2022/07/20,35550,950,2.75,35200,36000,35050,1712917,61028098550,18234808357050,512934131
2022/07/19,34600,-50,-0.14,34550,35200,34350,818629,28353994210,17747520932600,512934131
2022/07/18,34650,1250,3.74,34050,35000,33850,1372194,47414956950,17773167639150,512934131
2022/07/15,33400,-600,-1.76,33400,33800,32500,1783607,59161739850,17131999975400,512934131
2022/07/14,34000,-600,-1.73,34550,34700,33900,1855853,63497474550,17439760454000,512934131
2022/07/13,34600,-1000,-2.81,36050,36050,34600,1661660,58258866300,17747520932600,512934131
2022/07/12,35600,-250,-0.7,35500,35800,35200,1215464,43213004000,18260455063600,512934131
2022/07/11,35850,-400,-1.1,35900,36400,35650,1153210,41535614800,18388688596350,512934131
2022/07/08,36250,1200,3.42,35050,36400,34800,1698774,60784956350,18593862248750,512934131
2022/07/07,35050,-400,-1.13,35100,35700,34550,2023903,71189656550,17978341291550,512934131
2022/07/06,35450,-1850,-4.96,36500,37000,35350,2127220,76180927800,18183514943950,512934131
2022/07/05,37300,50,0.13,37700,37800,36850,1190411,44278362200,19132443086300,512934131
2022/07/04,37250,-650,-1.72,37550,37900,36700,1275013,47542755700,19106796379750,512934131
2022/07/01,37900,850,2.29,37450,38250,37100,1334004,50458405300,19440203564900,512934131
2022/06/30,37050,-800,-2.11,37450,37900,36950,2161589,80873851256,19004209553550,512934131
2022/06/29,37850,-1150,-2.95,38450,38600,37700,1319026,50195766050,19414556858350,512934131
2022/06/28,39000,500,1.3,38400,39000,37950,1762663,67953997060,20004431109000,512934131
2022/06/27,38500,-200,-0.52,38300,38850,37750,1384979,53162197200,19747964043500,512934131
2022/06/24,38700,950,2.52,37150,38750,37100,1292676,49421778500,19850550869700,512934131
2022/06/23,37750,-1300,-3.33,38350,39250,37650,2335187,89346863300,19363263445250,512934131
2022/06/22,39050,-550,-1.39,39650,39650,37800,2298999,88922589800,20030077815550,512934131
2022/06/21,39600,-150,-0.38,40250,40250,39300,991921,39353684950,20312191587600,512934131
2022/06/20,39750,-300,-0.75,39800,40400,39350,995976,39612894450,20389131707250,512934131
2022/06/17,40050,-500,-1.23,40200,40650,39600,1485752,59614821400,20543011946550,512934131
2022/06/16,40550,-200,-0.49,41500,41600,40500,1238928,50786630500,20799479012050,512934131
2022/06/15,40750,-200,-0.49,40600,41250,40250,1068620,43616133650,20902065838250,512934131
2022/06/14,40950,400,0.99,40950,40950,39750,1477611,59801972800,21004652664450,512934131
2022/06/13,40550,-1650,-3.91,41200,41650,40500,1147270,46885615700,20799479012050,512934131
2022/06/10,42200,-300,-0.71,41900,42300,41300,1924516,80601273200,21645820328200,512934131
2022/06/09,42500,700,1.67,41750,42500,41600,2049638,86575425950,21799700567500,512934131
2022/06/08,41800,100,0.24,41700,42200,41550,659863,27652184730,21440646675800,512934131
2022/06/07,41700,-750,-1.77,42200,42250,41550,1178687,49249455900,21389353262700,512934131
2022/06/03,42450,100,0.24,42100,42950,42100,862082,36639083050,21774053860950,512934131
2022/06/02,42350,-700,-1.63,43450,43450,42050,1351812,57659489134,21722760447850,512934131
2022/05/31,43050,-150,-0.35,43200,43450,42550,3465092,149147276750,22081814339550,512934131
2022/05/30,43200,300,0.7,43000,43450,42900,981376,42455189550,22158754459200,512934131
2022/05/27,42900,550,1.3,42600,42950,42200,1202202,51401072550,22004874219900,512934131
2022/05/26,42350,0,0.0,42100,42650,41850,901178,38123893900,21722760447850,512934131
2022/05/25,42350,350,0.83,42650,42650,42000,1281111,54384717700,21722760447850,512934131
2022/05/24,42000,400,0.96,41850,42650,41850,1276688,54022554450,21543233502000,512934131
2022/05/23,41600,-100,-0.24,42000,42000,41200,907576,37827860300,21338059849600,512934131
2022/05/20,41700,1000,2.46,40700,42000,40700,1283629,53303920500,21389353262700,512934131
2022/05/19,40700,-1350,-3.21,41100,41400,40650,1732281,70814352300,20876419131700,512934131
2022/05/18,42050,-350,-0.83,42400,42600,42050,975421,41248661000,21568880208550,512934131
2022/05/17,42400,50,0.12,42350,42650,42050,924490,39239342950,21748407154400,512934131
2022/05/16,42350,50,0.12,42050,42450,41950,877622,37106992250,21722760447850,512934131
2022/05/13,42300,1300,3.17,41400,42400,40850,1243781,52312568950,21697113741300,512934131
2022/05/12,41000,550,1.36,40050,41500,40050,1311998,53721073700,21030299371000,512934131
2022/05/11,40450,-650,-1.58,40850,40850,40200,1149131,46490924950,20748185598950,512934131
2022/05/10,41100,-1300,-3.07,42300,42300,41000,1259712,52036413150,21081592784100,512934131
2022/05/09,42400,150,0.36,42050,42700,42050,874871,36981006850,21748407154400,512934131
2022/05/06,42250,-250,-0.59,42450,42600,41650,1142986,48253065350,21826331156500,516599554
2022/05/04,42500,850,2.04,42000,42500,41650,967234,40903626650,21955481045000,516599554
2022/05/03,41650,-50,-0.12,41250,42100,41250,669404,27969524800,21516371424100,516599554
2022/05/02,41700,-450,-1.07,41650,41900,41200,715653,29706824400,21542201401800,516599554
2022/04/29,42150,-300,-0.71,41700,42400,41650,1069064,44882178750,21774671201100,516599554
2022/04/28,42450,1250,3.03,41000,42450,40600,1563980,65283582300,21929651067300,516599554
2022/04/27,41200,-500,-1.2,41100,41350,40600,1376465,56519527550,21283901624800,516599554
2022/04/26,41700,-350,-0.83,42300,42300,41600,1118892,46822308100,21542201401800,516599554
2022/04/25,42050,-100,-0.24,41850,42950,41550,2682884,113891501800,21723011245700,516599554
2022/04/22,42150,800,1.93,40850,42150,40800,1821179,75892328950,21774671201100,516599554
2022/04/21,41350,400,0.98,41300,41500,40950,1206275,49877850850,21361391557900,516599554
2022/04/20,40950,300,0.74,40300,41400,40250,1669191,68545623350,21154751736300,516599554
2022/04/19,40650,500,1.25,40350,40800,40250,853181,34606769800,20999771870100,516599554
2022/04/18,40150,-150,-0.37,40050,40400,39900,336238,13501221550,20741472093100,516599554
2022/04/15,40300,-450,-1.1,40350,40800,40150,618344,25025214750,20818962026200,516599554
2022/04/14,40750,300,0.74,40350,41100,40250,1293920,52734562550,21051431825500,516599554
2022/04/13,40450,-500,-1.22,40850,40850,40250,1148657,46527827850,20896451959300,516599554
2022/04/12,40950,-200,-0.49,41100,41500,40850,1039504,42804503150,21154751736300,516599554
2022/04/11,41150,900,2.24,40300,41150,40250,1032854,42279405850,21258071647100,516599554
2022/04/08,40250,-50,-0.12,40200,40500,40000,877310,35350844350,20793132048500,516599554
2022/04/07,40300,-500,-1.23,40000,40900,40000,1234355,49881790250,20818962026200,516599554
2022/04/06,40800,400,0.99,39900,41050,39900,1649947,67153882350,21077261803200,516599554
2022/04/05,40400,-1100,-2.65,41350,41400,40100,1281139,51822335250,20870621981600,516599554
2022/04/04,41500,50,0.12,41400,41550,41150,727972,30122251150,21438881491000,516599554
2022/04/01,41450,-50,-0.12,40700,41500,40650,1069020,44029355150,21413051513300,516599554
2022/03/31,41500,300,0.73,41200,41650,41050,1206052,50037829150,21438881491000,516599554
2022/03/30,41200,-100,-0.24,41050,41550,40600,1333623,55032866500,21283901624800,516599554
2022/03/29,41300,200,0.49,41150,41750,41100,1650617,68341723200,21335561580200,516599554
2022/03/28,41100,1000,2.49,39700,41150,39700,1806851,73802375100,21232241669400,516599554
2022/03/25,40100,300,0.75,40100,40400,39850,1436013,57657538550,20715642115400,516599554
2022/03/24,39800,100,0.25,39150,40400,39100,1995003,79660624050,20560662249200,516599554
2022/03/23,39700,1000,2.58,39000,39850,38900,1657155,65657515550,20509002293800,516599554
2022/03/22,38700,500,1.31,38250,38850,38250,1011346,39047091150,19992402739800,516599554
2022/03/21,38200,0,0.0,38300,38350,38000,860733,32872912950,19734102962800,516599554
2022/03/18,38200,-100,-0.26,38150,38200,37700,1570197,59766669400,19734102962800,516599554
2022/03/17,38300,400,1.06,38500,38900,38300,1503266,58062681700,19785762918200,516599554
2022/03/16,37900,0,0.0,37900,38100,37500,1223813,46384584175,19579123096600,516599554
2022/03/15,37900,250,0.66,37650,38200,37550,1625651,61665298100,19579123096600,516599554
2022/03/14,37650,300,0.8,37050,37750,36850,1392866,52101949750,19449973208100,516599554
2022/03/11,37350,250,0.67,36950,37400,36700,1507994,56030215247,19294993341900,516599554
2022/03/10,37100,700,1.92,37200,37250,36700,2266453,83849772750,19165843453400,516599554
2022/03/08,36400,-800,-2.15,36400,36850,36300,1303236,47662213550,18804223765600,516599554
2022/03/07,37200,-1000,-2.62,37700,37800,36900,1461888,54286536250,19217503408800,516599554
2022/03/04,38200,-350,-0.91,38250,38400,37750,867597,33028950150,19734102962800,516599554
2022/03/03,38550,350,0.92,38350,38700,38300,1034752,39849080900,19914912806700,516599554
2022/03/02,38200,-850,-2.18,38400,38650,38050,1603611,61379302200,19734102962800,516599554
2022/02/28,39050,100,0.26,38850,39050,38300,2139605,83010591700,20173212583700,516599554
2022/02/25,38950,-850,-2.14,39400,39550,38550,1680980,65473897100,20121552628300,516599554
2022/02/24,39800,-900,-2.21,40700,40700,39500,1758982,70286554314,20560662249200,516599554
2022/02/23,40700,50,0.12,40800,41050,40500,938664,38222469950,21025601847800,516599554
2022/02/22,40650,-600,-1.45,40500,40800,40100,1304897,52794880000,20999771870100,516599554
2022/02/21,41250,0,0.0,40000,41250,40000,805024,32964663200,21309731602500,516599554
2022/02/18,41250,0,0.0,40800,41400,40650,1080409,44431733700,21309731602500,516599554
2022/02/17,41250,150,0.36,41300,41550,40850,1472245,60851814735,21309731602500,516599554
2022/02/16,41100,650,1.61,40800,41100,40450,1407902,57650096750,21232241669400,516599554
2022/02/15,40450,50,0.12,40500,40850,40100,1253631,50789197400,20896451959300,516599554
2022/02/14,40400,-700,-1.7,40750,40800,40050,1584007,64014405450,20870621981600,516599554
2022/02/11,41100,600,1.48,40200,41100,39850,2151781,87493152400,21232241669400,516599554
2022/02/10,40500,-100,-0.25,40850,41150,40100,2078068,84167118600,20922281937000,516599554
2022/02/09,40600,950,2.4,40000,40750,39800,2437119,98473634500,20973941892400,516599554
2022/02/08,39650,-50,-0.13,39850,40200,39400,1655941,65894353800,20483172316100,516599554
2022/02/07,39700,250,0.63,39550,39700,39200,1277055,50395034150,20509002293800,516599554
2022/02/04,39450,850,2.2,38600,39450,38500,1518372,59431866750,20379852405300,516599554
2022/02/03,38600,450,1.18,38000,38750,37950,1502176,57642529250,19940742784400,516599554
2022/01/28,38150,50,0.13,38350,38400,37750,1398673,53268578050,19708272985100,516599554
2022/01/27,38100,-200,-0.52,38500,38500,37350,3454717,131654165400,19682443007400,516599554
2022/01/26,38300,600,1.59,37750,38350,37700,1038172,39531095350,19785762918200,516599554
2022/01/25,37700,-650,-1.69,37850,38350,37100,1305908,48919777150,19475803185800,516599554
2022/01/24,38350,-900,-2.29,39050,39400,37950,1097636,42193171550,19811592895900,516599554
2022/01/21,39250,450,1.16,38450,39250,38200,1271940,49419107450,20276532494500,516599554
2022/01/20,38800,-700,-1.77,39500,39500,38750,1295859,50625167500,20044062695200,516599554
2022/01/19,39500,600,1.54,38900,39850,38750,1881044,74125588400,20405682383000,516599554
2022/01/18,38900,50,0.13,38950,39300,38550,1205039,46837285050,20095722650600,516599554
2022/01/17,38850,-450,-1.15,39400,39450,38400,1121258,43479334250,20069892672900,516599554
2022/01/14,39300,-150,-0.38,39250,39600,38900,1393257,54678033950,20302362472200,516599554
2022/01/13,39450,-300,-0.75,39800,39850,39200,1595426,62962569900,20379852405300,516599554
2022/01/12,39750,750,1.92,38950,39750,38950,3023937,119394354100,20534832271500,516599554
2022/01/11,39000,450,1.17,38600,39200,38500,2213546,86031358150,20147382606000,516599554
2022/01/10,38550,900,2.39,37800,38600,37700,2619613,100198425150,19914912806700,516599554
2022/01/07,37650,350,0.94,37300,37650,36900,1126929,41991785950,19449973208100,516599554
2022/01/06,37300,-200,-0.53,37650,37850,37150,1232985,46189644950,19269163364200,516599554
2022/01/05,37500,-100,-0.27,37800,37950,37300,1473096,55278640500,19372483275000,516599554
2022/01/04,37600,350,0.94,37300,37600,37200,1128934,42246627850,19424143230400,516599554
2022/01/03,37250,450,1.22,36700,37450,36700,1090787,40575274050,19243333386500,516599554
2021/12/30,36800,-400,-1.08,36950,37250,36800,1306746,48250859450,19010863587200,516599554
2021/12/29,37200,-950,-2.49,36750,37250,36600,1831621,67576071450,19217503408800,516599554
2021/12/28,38150,250,0.66,38000,38150,37700,2101338,79756231350,19708272985100,516599554
